uuid,kr_flag,kr_evidence,kr_confidence,tacit_knowledge,TK_normalized,TK_confidence,DT_flag,DT_evidence,DT_confidence,Digital_Technologies,DT_normalized,Doc_type,Doc_type_confidence,ic_label
b07c38fe-c883-47af-a111-346bdcf23b77,Yes,"EE positively influences SKD and KF, demonstrating that subsidiaries with stronger local and global ties acquire and transfer knowledge more effectively. KF significantly enhances FSP, confirming its strategic role in fostering innovation and adaptability. The findings also establish that SKD mediates the relationship between EE and KF, suggesting that subsidiaries must internalize and develop acquired knowledge to maximize performance.",high,SKD (Subsidiary Knowledge Development); KF (Knowledge Flow),"Cognitive tacit knowledge (Expert judgment, Decision rules); Collective and relational tacit knowledge (Teamwork know-how)",high,No,None identified,low,None identified,None identified,empirical study,high,False
a995a629-0331-45eb-99d8-9fce7e3cb2a6,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
6fd381ae-8d39-4310-a2eb-b3c1ed3804ae,Yes,"This study evaluated the efficacy of the Bridge-in, Objective, Pre-test, Participatory Learning, Post-test, Summary (BOPPPS) teaching model in improving the knowledge, skills, and attitudes of nursing students on end-of-life care.",high,"knowledge, skills, and attitudes of nursing students on end-of-life care",Somatic tacit knowledge; Cognitive tacit knowledge,high,No,None identified,low,None identified,None identified,empirical study,high,False
6ae62781-3af3-4939-bbd4-a20a8efe0974,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,literature review,high,False
3abe1b86-3277-4255-b79e-beed8f392232,Yes,"The game allows players to experience the farming cycle, encompassing planting, tending, and harvesting. It is intended to educate children and anyone interested in learning about the origins of their food, as well as to explain why sustainable farming is essential for future generations.",high,"practical farming knowledge, such as soil management and crop selection while respecting cultural norms",Somatic tacit knowledge; Adaptive tacit knowledge,high,Yes,"Serious gaming is currently being considered as a new approach to address challenging farming issues and enhance farmer training, thereby stimulating technological innovation in the agricultural sector.",high,serious games,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
54951d02-520f-4d01-98ac-7a1191e9d777,Yes,The aim of this research is to determine student attitudes toward the use of Education 4.0 tools in the 7th-grade Science course Electrical Circuits unit.,high,"understanding of abstract electrical concepts such as electric current, potential difference, resistance, and Ohm's Law",Cognitive tacit knowledge,high,Yes,"Education 4.0 represents a visionary approach to the future of education, aiming to enhance teaching and learning through advanced technologies.",high,Education 4.0 tools,"Cyber-Physical Systems, IoT, and Smart Environments; Human–Computer Interaction and Immersive Technologies",empirical study,high,True
d34b8b3e-59c2-45d1-a19e-14095702bbd3,Yes,This study aims to explore the views of prospective teachers in Turkey on game-based learning tools and assess the effectiveness of a specially designed instructional program for educational digital games.,high,skills necessary to develop educational digital games using the GDevelop software,Somatic tacit knowledge; Cognitive tacit knowledge,high,Yes,"Among these, digital educational games, which resonate with Generation Z, stand out. These games introduce innovations in teaching by improving knowledge retention and providing engaging learning experiences both in and outside of the classroom.",high,digital educational games; GDevelop software,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
642f7908-b760-4794-ad08-789bf08b6d7a,Yes,"Thus, this paper presents a proposed model of an advanced educational system that uses AI, smart content delivery, and gesture recognition. The framework uses a context-aware dialogue system that dynamically modifies content complexity based on individual learner proficiency levels, in conjunction with a hybrid CNN-Transformer architecture created especially for gesture recognition, enabling effective communication for the deaf.",high,effective communication for the deaf; long-term memory retention,Somatic tacit knowledge; Cognitive tacit knowledge,high,Yes,"The framework uses a context-aware dialogue system that dynamically modifies content complexity based on individual learner proficiency levels, in conjunction with a hybrid CNN-Transformer architecture created especially for gesture recognition, enabling effective communication for the deaf.",high,"AI, smart content delivery, and gesture recognition; context-aware dialogue system; hybrid CNN-Transformer architecture",Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies,empirical study,high,True
b68902c0-e85a-4f1c-a506-f764f76e97c6,Yes,The current study develops a novel high-fidelity VR-based defect identification training module using minute details of construction defects to assess participants' learning experience for construction quality-related training vis-à-vis conventional classroom training.,high,conceptual knowledge of construction defects; practical knowledge gained by training recipients,Cognitive tacit knowledge; Somatic tacit knowledge,high,Yes,The current study develops a novel high-fidelity VR-based defect identification training module using minute details of construction defects to assess participants' learning experience for construction quality-related training vis-à-vis conventional classroom training.,high,VR-based defect identification training module,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
f5bcd992-d878-4146-b0fc-b2be8d9d0c8a,Yes,"To solve this issue, this study proposes the adoption of interactive VR technologies to provide construction workers with immersive training experiences in the critical domain of fall safety. This approach not only ensures adherence to the Occupational Safety and Health Administration (OSHA) requirements but also leverages VR's immersive capabilities to create a comprehensive and effective learning tool.",high,understanding and awareness of fall safety practices,Cognitive tacit knowledge,high,Yes,"To solve this issue, this study proposes the adoption of interactive VR technologies to provide construction workers with immersive training experiences in the critical domain of fall safety.",high,interactive VR technologies,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
b8fbf46e-7e10-48ed-b81d-85cea10705ee,Yes,"Engineering education faces significant academic performance challenges, with first-year retention rates in STEM fields ranging between 27% to 46%, largely due to poor academic achievements. Multiple Choice Questions (MCQs) identify misconceptions, reinforce knowledge retention, and offer efficient assessment methods for engineering education.",high,misconceptions; knowledge retention,Cognitive tacit knowledge,high,Yes,"Our methodology involved sourcing relevant structured datasets, data pre-processing, embedding generation, vector database storage, hybrid-search retrieval, LLM query results feed, prompt engineering, and context-based response. In this research, we adopted Vectara as a vector database tool for its automatic data ingestion capabilities and seamless integration with generative AI applications.",high,LLM MCQ generation system; Vectara; generative AI applications,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",empirical study,high,True
4813777c-4063-4ee4-8048-11f2a356eb00,Yes,"This study evaluates user experience in cultural heritage through virtual reality (VR). While previous research has explored the use of digital technologies in museums, there needs to be a greater understanding of VR's effects on user engagement, emotional connection, and knowledge retention within heritage contexts.",high,"user engagement, emotional connection, and knowledge retention within heritage contexts",Cognitive tacit knowledge; Collective and relational tacit knowledge,high,Yes,"This study developed a VR-Simulator for the Le-Corbusier Museum, Chandigarh, India, also called VRSLM, and accessed the impact and emotions of participants using the Achievement Emotion Questionnaire (AEQ).",high,VR-Simulator; Mobile-VR headset; Unity; VR environment development,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
9978d6b7-e9f6-4f1d-85cf-18db7f3abfc0,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
05521131-f697-4930-81d8-a68efe182042,Yes,"mitigate knowledge loss, and enhance turnaround times",medium,knowledge loss,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",medium,Yes,"Generative AI (GenAI) framework that automates key components of bid proposal development; LLMs, vector-based semantic retrieval, and structured bid repositories",high,"Generative AI (GenAI) framework; LLMs, vector-based semantic retrieval, and structured bid repositories","Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",empirical study,high,True
