src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label,child_src_id,child_dst_id
h001M01EK02,h001M01THR16,be_transferred_by,1,"c222M01N06 - c222M01N17: existing ontologies and knowledge bases (e.g., Gene Ontology, GeneCards, KEGG, DrugBank, etc.) were employed to identify pivotal entity types and criteria
c222M01N07 - c222M01N17: existing ontologies and knowledge bases (e.g., Gene Ontology, GeneCards, KEGG, DrugBank, etc.) were employed to identify pivotal entity types and criteria
c222M02N08 - c222M01N17: existing ontologies and knowledge bases (e.g., Gene Ontology, GeneCards, KEGG, DrugBank, etc.) were employed to identify pivotal entity types and criteria
c222M01N09 - c222M01N17: existing ontologies and knowledge bases (e.g., Gene Ontology, GeneCards, KEGG, DrugBank, etc.) were employed to identify pivotal entity types and criteria",SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01THR16
h001M01EK02,h001M01TK05,translate_into,1,"c210M01N06 - c210M01N07: Guideline education significantly improved both understanding and application, while practice scores rose after the intervention.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01TK05
h001M01EK02,h001M01TP15,be_transferred_by,7,"c213M01N12 - c213M01N23: Parkinson’s balanced-accuracy results support comparison across provider nodes.
c221M02N01 - c221M02N19: Ancient medical recipe books are translated into English and digitized into PDF formats to enrich the platform's knowledge base
c221M02N03 - c221M02N22: Medical recipe data, including treatment histories and physician details, are encapsulated in Model Cards and securely stored on the blockchain
c221M02N04 - c221M02N22: Data provenance information of medical recipes and treatments is encoded into Model Card objects and stored on blockchain
c221M02N05 - c221M02N22: Digital identity proofs (SSI proofs) for doctors... securely stored on the blockchain
c221M02N06 - c221M02N22: Medical recipe data... encapsulated in Model Cards and securely stored on the blockchain
c221M02N06 - c221M02N23: Model Cards serve as invaluable repositories, capturing essential details... The Model Card smart contract... handles functions related to model card generation, storage, and retrieval",SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01TP15
h001M01EK03,h001M01TK06,translate_into,2,"c209M02N15 - c209M02N04: understand how to avoid intraoperative vascular injuries
c210M02N06 - c210M02N11: Post-intubation care assessment and complication prevention programme",SIC 20-39 - Manufacturing,Aggregation,s003M01EK03,s003M01TK06
h001M01EK03,h001M01TK08,translate_into,1,c214M02N05 - c214M02N11: Comprehensive training not only improves safety knowledge and operational skills but also deepens understanding of failure mechanisms and equips individuals with effective prevention strategies,SIC 20-39 - Manufacturing,Aggregation,s003M01EK03,s003M01TK08
h001M01EK03,h001M01TK10,translate_into,3,"c210M02N06 - c210M02N09: Catheter selection strategies; PIVC placement protocols
c210M02N06 - c210M02N10: Principles of asepsis and patient safety during tube insertion
c214M02N01 - c214M02N07: It delivers essential knowledge and skills to trainers, including standard operational procedures, human error preventions, risk assessment skills, and occupational health protocols",SIC 20-39 - Manufacturing,Aggregation,s003M01EK03,s003M01TK10
h001M01EK03,h001M01TP01,be_transferred_by,4,"c209M01N06 - c209M01N17: The model displayed surgical elements and supported learning and simulation of the procedure.
c209M02N15 - c209M01N17: Course covered surgical procedure and navigation using 3DP model
c209M02N18 - c209M01N17: Course covered resection range using 3DP model
c209M01N06 - c209M02N29: Course covered surgical treatment strategies using 3DV model",SIC 20-39 - Manufacturing,Aggregation,s003M01EK03,s003M01TP01
h001M01EK03,h001M01TP15,be_transferred_by,1,c221M01N05 - c221M02N19: These texts are used to fine-tune the Llama2 LLM,SIC 20-39 - Manufacturing,Aggregation,s003M01EK03,s003M01TP15
h001M01EK04,h001M01TP07,be_transferred_by,2,"c215M01N01 - c215M01N11: Physiological knowledge of pulse pressure is captured through PPR.
c215M01N02 - c215M01N11: PPR encodes the dependence between systolic and diastolic BP.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK04,s003M01TP07
h001M01EK05,h001M01TK10,translate_into,1,c213M02N04 - c213M02N08: This model is used for predictions and decision-making during the next time interval,SIC 20-39 - Manufacturing,Aggregation,s003M01EK05,s003M01TK10
h001M01EK05,h001M01TP13,be_transferred_by,3,"c213M01N07 - c213M01N24: Breast cancer prediction models trained by one provider are tested at other provider nodes.
c213M01N08 - c213M01N25: Parkinson’s disease classification models are evaluated across provider datasets.
c213M01N09 - c213M01N26: Supplier selection models are shared and evaluated across healthcare-provider nodes.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK05,s003M01TP13
h001M01EK05,h001M01TP15,be_transferred_by,4,"c213M01N10 - c213M01N23: Providers share model parameters and updates instead of sensitive local data.
c213M01N07 - c213M01N23: The best-performing cancer model identified through benchmarking is retained for subsequent use at the provider node.
c213M01N08 - c213M01N23: The best-performing Parkinson’s model is identified through cross-provider benchmarking.
c213M02N04 - c213M02N15: Instead of sharing sensitive patient data, each node shares their trained models and parameters on the blockchain network",SIC 20-39 - Manufacturing,Aggregation,s003M01EK05,s003M01TP15
h001M01EK06,h001M01EK02,be_derived_from,1,c219M01N10 - c219M01N05: The platform provided single-choice or multiple-choice questions based on the knowledge points.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK06,s003M01EK02
h001M01EK06,h001M01EK07,be_derived_from,3,"c209M02N12 - c209M02N10: The test consisted of three parts: fill-in-the-blank questions
c209M02N13 - c209M02N10: The test consisted of three parts:... image recognition
c209M02N14 - c209M02N10: The test consisted of three parts:... multiple-choice questions",SIC 20-39 - Manufacturing,Aggregation,s003M01EK06,s003M01EK07
h001M01EK06,h001M01TK10,translate_into,1,c214M01N07 - c214M01N11: Risk-assessment content supported decisions about appropriate preventive or corrective responses.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK06,s003M01TK10
h001M01EK06,h001M01TP03,be_transferred_by,4,"c214M01N07 - c214M01N16: The traditional VR group received the common risk-assessment content.
c214M01N07 - c214M01N17: The AIVR group received the common risk-assessment content.
c216M02N10 - c216M01N35: These surveys evaluated participants' learning self‑efficacy using a modified version of the Learning Self‑Efficacy Scale (L‑SES) adjusted for naloxone.
c216M02N11 - c216M01N35: Baseline assessment... included... opioid‑related knowledge [measured by OOKS].",SIC 20-39 - Manufacturing,Aggregation,s003M01EK06,s003M01TP03
h001M01EK06,h001M01TP09,be_transferred_by,2,"c219M01N10 - c219M01N20: The platform provided 55 assessment questions based on knowledge points.
c219M02N03 - c219M01N20: The KG-DTPNursing platform incorporated a total of... 55 assessment questions designed to evaluate knowledge point mastery",SIC 20-39 - Manufacturing,Aggregation,s003M01EK06,s003M01TP09
h001M01EK07,h001M01EK05,be_derived_from,1,c213M02N06 - c213M02N04: Each node benchmarks the performance of received models...the accuracy of the model is evaluated against validation data,SIC 20-39 - Manufacturing,Aggregation,s003M01EK07,s003M01EK05
h001M01EK07,h001M01TP15,be_transferred_by,3,"c213M01N14 - c213M01N23: Cancer-model accuracy results support comparison and identification of high-performing models.
c213M01N16 - c213M01N23: Supplier-model accuracy results support cross-provider benchmarking.
c213M01N19 - c213M01N23: The best-performing supplier model is identified through cross-provider comparison.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK07,s003M01TP15
h001M01EK08,h001M01TK10,translate_into,1,c211M02N03 - c211M02N04: Physicians can enhance their judgment in ethical conflicts within these online communities by studying other physicians' cases,SIC 20-39 - Manufacturing,Aggregation,s003M01EK08,s003M01TK10
h001M01EK08,h001M01TP12,be_transferred_by,1,c217M02N03 - c217M01N13: Online teaching platforms help obtain and share educational resources.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK08,s003M01TP12
h001M01EK09,h001M01EK01,be_derived_from,1,c227M02N05 - c227M02N02: A care manager was asked to remove the phone number from patient information material by the care guarantee unit personnel.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK09,s003M01EK01
h001M01EK09,h001M01THR14,be_transferred_by,2,"c217M01N01 - c217M01N08: The knowledge-sharing frequency measure combined shared teaching resources with participation in teaching exchanges.
c217M01N02 - c217M01N08: The study measures shared teaching content and participation in teaching exchanges as components of nursing educators' knowledge-sharing behavior, supporting teaching exchanges as a human-centered channel for transferring teaching content.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK09,s003M01THR14
h001M01EK09,h001M01THR17,be_transferred_by,1,c218M01N01 - c218M01N18: The blended NOTS course included a 7-day in-person pediatric neuro-oncology workshop.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK09,s003M01THR17
h001M01EK09,h001M01TP09,be_transferred_by,2,"c219M01N06 - c219M01N20: Multiformat resources were linked to knowledge points and made accessible through platform resource modules.
c219M02N04 - c219M01N20: The KG-DTPNursing platform incorporated a total of... 65 teaching resources (e.g., high-quality literature, guidelines, and instructional videos)",SIC 20-39 - Manufacturing,Aggregation,s003M01EK09,s003M01TP09
h001M01KH01,h001M01THR11,participate_in,1,"c221M02N09 - c221M02N16: This knowledge, usually transferred from generation to generation",SIC 20-39 - Manufacturing,Aggregation,s003M01KH01,s003M01THR11
h001M01KH01,h001M01THR17,participate_in,1,c221M02N09 - c221M02N17: Users can consult remotely with doctors who prescribe treatments through this wallet,SIC 20-39 - Manufacturing,Aggregation,s003M01KH01,s003M01THR17
h001M01KH01,h001M01TP15,participate_in,3,"c221M02N09 - c221M02N19: Doctors provide traditional medical knowledge and prescriptions, derived from ancient texts
c221M02N11 - c221M02N19: Medicine providers contribute medicinal recipes
c221M02N13 - c221M02N19: Therapists, all committed to preserving and advancing traditional healing practices",SIC 20-39 - Manufacturing,Aggregation,s003M01KH01,s003M01TP15
h001M01KH02,h001M01TP15,participate_in,1,c221M02N12 - c221M02N19: Manufacturers produce specialized medicinal products,SIC 20-39 - Manufacturing,Aggregation,s003M01KH02,s003M01TP15
h001M01KH03,h001M01THR16,participate_in,3,"c210M01N08 - c210M01N18: Eligible nurses with PIVC placement qualifications were observed and assessed during real-time on-site PIVC placement operations.
c210M02N13 - c210M01N18: The research team conducted systematic observed and assessed the practical skills of nurses in both groups during real-time on-site PIVC placement operations
c210M02N14 - c210M01N18: The research team conducted systematic observed and assessed the practical skills of nurses in both groups",SIC 20-39 - Manufacturing,Aggregation,s003M01KH03,s003M01THR16
h001M01KH03,h001M01TP10,participate_in,1,c227M01N11 - c227M02N25: Insufficient reporting of wait times by care personnel at clinics.,SIC 20-39 - Manufacturing,Aggregation,s003M01KH03,s003M01TP10
h001M01KH03,h001M01TP11,participate_in,4,"c211M01N11 - c211M01N15: DXY applies healthcare credential verification to practitioners who post and comment in the community.
c211M01N11 - c211M01N13: Verified practitioners create posts and comments in DXY, including knowledge-sharing contributions.
c211M01N11 - c211M01N14: Verified practitioners comment, browse community content, and participate in measured knowledge-seeking activity.
c211M02N07 - c211M01N15: 198 active users with 81,503 comments and 14,509 posts",SIC 20-39 - Manufacturing,Aggregation,s003M01KH03,s003M01TP11
h001M01KH04,h001M01THR16,participate_in,1,c216M01N68 - c216M01N34: Field-test participants supplied qualitative feedback through interviews.,SIC 20-39 - Manufacturing,Aggregation,s003M01KH04,s003M01THR16
h001M01KH04,h001M01TP03,participate_in,1,c216M01N68 - c216M01N35: Participants providing usability feedback joined field testing.,SIC 20-39 - Manufacturing,Aggregation,s003M01KH04,s003M01TP03
