uuid,Title,tacit_knowledge_array,digital_technology_array,sector
af169004-01a2-4d1a-9bd4-35b1fd5061e4,Enhanced Vr Learning With Dynamic Somatosensory Feedback To Assist In Understanding The Dynamic Process Of Blood Circulation,"[{'tacit_knowledge': 'impact of VR and somatosensory feedback on learning effects', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'haptic technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'somatosensory feedback', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
0888f8b6-d950-432b-a38b-6f72fcb4b179,Features Of Using Mobile Applications To Identify Plants And Google Lens During The Learning Process,[],"[{'digital_technology': 'AR-plant recognition application', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Google Lens', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'MobileNetV3 architectures', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
cf01f7e5-2f95-4513-a023-15a2026fa90e,Ai-Driven Stylistic Analysis Of Plc Programming Content For Industrial Automation Education,[],"[{'digital_technology': 'AI-Driven Stylistic Profiling and Adaptation Model (AISPAM)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'natural language processing (NLP)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'transformer-based text representation', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'unsupervised clustering', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
dc3bd0c2-68b8-4151-b025-774919416268,Enhancing Science Education With Ar Bridging Cognitive Gaps In Students With Diverse Spatial Abilities,[],"[{'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
3ea5f3f2-31db-4d6a-a3af-2a0cdbbab5c2,A Metaverse-Based Approach For Financial Literacy In Brazilian Vocational School,"[{'tacit_knowledge': 'Financial literacy is essential for young individuals to manage real-life finances and that collaborative learning significantly boosts skill acquisition.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Metaverse Games', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Roblox platform', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
463be81f-65ff-4371-9e5f-727a71969852,Exploring The Impact Of Adaptive Real-Time Quiz Platforms With Differentiated Learning Features On Student Engagement And Learning Outcomes: A Mixed-Methods Approach,"[{'tacit_knowledge': 'Adaptive interactive quiz platforms as engaging, impactful tools for real-time learning and assessment, with promising implications for enhancing student outcomes through personalized learning.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'custom-developed adaptive real-time quiz platform', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
bc2b16d7-676b-4910-8d75-55dcbbcf1b45,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"[{'tacit_knowledge': 'Improved knowledge retention, real-time interaction, and enhanced decision-making skills among participants.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'augmented reality (AR) technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'medium'}"
e60eaa4b-ca7c-416b-a395-d0625313cf91,The Effect Of Technological Infrastructure On Managerial Innovation: The Mediating Role Of Knowledge Management Processes,"[{'tacit_knowledge': 'knowledge acquisition, knowledge storage, knowledge transfer, and knowledge application', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'technological infrastructure', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}]","{'sector_name': 'Public Administration (Executive, Legislative, And General Government, Except Finance)', 'sector_id': 'SIC 91', 'sector_confidence': 'high'}"
517b1a09-1f09-421f-b27a-7cfcb5b17378,Applying Biometric Technologies For Personalized Learning In Education Management Systems,[],"[{'digital_technology': 'biometric technologies', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'facial recognition', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'eye-tracking', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'physiological signals (heart rate, EEG)', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'artificial intelligence algorithms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
0aff404f-05c1-4794-b2d1-d258bc58a15f,Personalized Ai-Driven Online Education Technologies For Adaptive Learning And Cognitive Skill Enhancement,[],"[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'machine learning algorithms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'natural language processing', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'reinforcement learning', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
870e07fc-a198-476f-9e97-98e059bbafe2,Metaclues: Constructivist Learning Via Progressive Clues From Generative Ai In A Metaverse Environment,"[{'tacit_knowledge': 'Learners engage in thematic zones, interact with AI-powered non-playable characters, and manipulate artifact items - creating, fusing, or exchanging them - to steer their own discovery process.', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'To unlock additional clues, learners must create, fuse, or exchange items, refining their understanding of the artifact based on these scores.', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'generative AI', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Metaverse technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'image-to-3D generation', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'large language models', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'text-to-image models', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': '82', 'sector_confidence': 'high'}"
3273f15a-78b3-4b92-af78-0d9ed3995694,Enhancing Aiops With Lilt: A Lora-Based Incremental Learning Transformer For Robust Adaptation To Concept Drift,"[{'tacit_knowledge': ""The LoRA adapter facilitates incremental learning by fine-tuning the feedforward layer parameters, improving the model's adaptability when new tasks arise. Meanwhile, freezing the parameters of the self-attention layer ensures the stability of the task and promotes the accumulation of knowledge over long-term learning."", 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'Regularization techniques add constraints to control model parameter changes, ensuring stability between tasks and supporting long-term knowledge retention.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'AIOps (Artificial Intelligence for IT Operations)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Transformer neural network', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'LoRA fine-tuning technology', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'integrated gradient (IG) method', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Business Services', 'sector_id': '73', 'sector_confidence': 'medium'}"
e16d143f-3d32-4511-be5f-ae6427cb1059,Ai-Powered Learning Pathways: Personalized Learning And Dynamic Assessments,"[{'tacit_knowledge': 'AI-aided smart learning paths and dynamic assessments enhance learning efficiency by improving knowledge acquisition, optimizing task completion time, and increasing student engagement.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': '82', 'sector_confidence': 'high'}"
08d6e079-b5f4-4458-8f62-73b240e2c245,Research On Learning System Based On Vr Technology And Artificial Intelligence Algorithm,"[{'tacit_knowledge': 'interactive and virtual learning environments', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'adaptive and intelligent learning assistance', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Artificial Intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'reinforcement learning', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'predictive modeling', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': '82', 'sector_confidence': 'high'}"
6b47f348-c52f-49fb-bfa1-11f527110d75,The Influence Of Flipped Learning On Geographic Concept Acquisition Among Al-Balqa' Applied University Undergraduate Students In The Environment And Society Course,[],[],"{'sector_name': 'Educational Services', 'sector_id': '82', 'sector_confidence': 'high'}"
5329d278-6076-44ac-92c9-974c8c40adf0,Transformative Pedagogies: Educational Innovations In Cybersecurity,"[{'tacit_knowledge': 'cutting-edge educational strategies', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'hands-on learning', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'collaborative problem-solving', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual labs', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'gamification', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'interactive scenarios', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': '82', 'sector_confidence': 'high'}"
