uuid,Title,tacit_knowledge_array,digital_technology_array,sector
cbfce2b4-9574-4ca7-9f6c-503229a51186,Comparative Effects Of Dynamic Geometry System And Physical Manipulatives On Inquiry-Based Math Learning For Students In Junior High School,"[{'tacit_knowledge': 'Constructing pyramids and prisms in DGS', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'Making physical pyramids and prisms with polymer clay and small sticks', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Dynamic Geometry System (DGS)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
9b185e70-9167-41f2-b501-0bca41cfe883,Does A Student'S Attendance And A Classroom Task Significantly Enhance Learning Outcomes? Implications Of Policy In Gamely And Management Education,[],"[{'digital_technology': 'gamification', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
e69bcc55-74c1-4095-8358-12854305ccef,A Comparative Study On The Effectiveness Of Ai Chatbots And Dictionary Apps For Lexical Tasks And Retention,[],"[{'digital_technology': 'AI chatbot (Kimi)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'bilingual dictionary app (NCD)', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
03ebe64b-74a7-466c-8a5d-d27c5e5384a7,Mobile-Enhanced Outdoor Education For Tang Sancai Heritage Tourism: An Interactive Experiential Learning Approach,"[{'tacit_knowledge': 'Experiential learning about Tang Sancai', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'mobile application', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'activity-based exploration', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'reflective multimedia content', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'immersive simulation scenarios', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Amusement And Recreation Services)', 'sector_id': 'SIC 79', 'sector_confidence': 'medium'}"
7bb3afeb-e3e1-4d69-b069-4a6c02838cda,Affective Statistics: Influence Of Visual Designs On The Interpretation Of Public Health Data,[],"[{'digital_technology': 'static maps', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'short videos', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'augmented reality (AR) animations', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
ff43e243-583a-45ed-b0dd-0bd61fa976bc,Collaborative Knowledge Management In The Digitized Train Maintenance Workplace: A Case Study At The Dutch Railways,"[{'tacit_knowledge': ""Maintenance workers' processes and knowledge-sharing behaviours"", 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'contextual inquiry', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'affinity and ideation workshops', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Railroad Transportation)', 'sector_id': 'SIC 40', 'sector_confidence': 'high'}"
86cb7a5b-83d7-4ceb-b4ac-76245d647bc1,Application Of Artificial Intelligence And Virtual Reality In Soft Skills Training With Modeled Personality,"[{'tacit_knowledge': 'communication with a virtual coach', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'Artificial Intelligence', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Virtual Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Meta Quest 3 virtual reality goggles', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
8aa7096c-677d-4d5b-85a3-63730a2abde2,Development Of A Virtual Reality For Physiology Education,[],"[{'digital_technology': 'Virtual Reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Massive Open Online Course (MOOC)', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
1ec65571-bd31-4401-b380-64122e6deadf,Sheet Metal Forming Tooling- State Of Art And Practice In Five Manufacturing Companies,"[{'tacit_knowledge': 'knowledge capture and reuse', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'electric presses', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'forming simulations', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'AI technologies', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'additive manufacturing', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'sensor technology', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Manufacturing (Fabricated Metal Products, Except Machinery And Transportation Equipment)', 'sector_id': 'SIC 34', 'sector_confidence': 'high'}"
68d23da1-d285-4d68-9579-478d1fba01f2,Design And Implementation Of Vr Teaching Practice Model For Higher Vocational Students' Mental Health Education Course Oriented Towards Improving Psychological Resilience,"[{'tacit_knowledge': 'stress management simulation', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'social interaction training', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'problem-solving under pressure', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'exercises on emotional regulation', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
6e6e7544-4b87-4ac1-92e2-1df9418e48a6,Analyzing The Effectiveness Of Verbal-Visual Learning Style Rating (Vvlsr) Using Eye-Tracking Technology,[],"[{'digital_technology': 'eye-tracking technology', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'Tobii X120', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'Tobii Studio', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
23c8d744-386f-49ea-8736-c079e6c88dec,Xr Vest: A Novel System For Demonstration-Based Learning Of Safety Skills,[],"[{'digital_technology': 'eXtended Reality (XR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Oculus Quest 2', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
1d440c26-11c0-4d17-9774-7eb2af6455e7,Design Of Artificial Intelligence Based Teaching Assistance System For Online Basic Disaster Rescue Medicine Courses,"[{'tacit_knowledge': 'life-saving skills used during emergency situations', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'practical decision-making abilities', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Web-Enabled BERT-based Teaching Assistance System', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'web technologies', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'simulation-based interactive case practice', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'intelligent feedback loop', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
4c0b0f45-a2f4-44a2-b4de-ec2661b31521,Improving Higher Education With The Use Of Mobile Augmented Reality (Mar): A Case Study,"[{'tacit_knowledge': 'practical learning of computer assembly and operation', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'augmented reality (AR) mobile application', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Build_PC', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
02127705-87f4-4b12-ab6b-7642ca734854,A Smartphone Application And Education Program For Hearing Health Promotion In High School Teenagers,[],"[{'digital_technology': 'smartphone application', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
dcc509cd-2368-4c10-b268-2850fdbca8cb,Development And Validation Of An Escape Game For Food Safety Education: Gamifying The Management Of A Food-Borne Health Alert,"[{'tacit_knowledge': 'investigating food chain contamination', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'participating in multidisciplinary crisis management', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'problem-solving through a realistic scenario', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'medium'}]",[],"{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
96c76769-f9f4-4cfe-bd83-860e96ed0109,Immersive Virtual Reality For Enabling Patient Experience And Enrollment In Oncology Clinical Trials: A Feasibility Study,[],"[{'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'head-mounted VR devices', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': '3D avatar-based informed consent', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
bbd423b3-e483-47b3-9e65-ff59c7c6c64f,Factors Influencing Educators' Perspectives On Accepting Extended Reality In Health Care Education: Qualitative Study,"[{'tacit_knowledge': 'simulating complex medical scenarios', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'extended reality (XR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'virtual reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'augmented reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
