node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c227M02N05,Patient appointment invitation materials,Explicit Knowledge,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,A care manager was asked to remove the phone number from patient information material by the care guarantee unit personnel because they could not deal with the large number of patients who needed their assistance.,Documents sent to patients with contact details,Page 12
c227M02N06,Clinician judgment on viable care unit scale,Tacit Knowledge,I,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Assessing reasonable size of a clinic: illustrating how knowledge of appropriate size of the clinic is important to enable quality assurance of registry data. Contract administrations have this knowledge but do not share it with the unit for development.,Expert intuition on clinic capacity,Page 10
c227M02N07,Data interpretation competency for wait time metrics,Tacit Knowledge,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Transforming wait time results into meaningful information required the categorization of specific results as either being within acceptable intervals or as being 'too long.',Skill to evaluate whether wait times are acceptable,Page 12
c227M02N09,Booking manipulation tactics for wait time figures,Tacit Knowledge,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,This is where it comes to… that you start to deceive a little. We pretend that patients have an appointment on New Year's Eve. Nobody wants to come on New Year's Eve.,Know-how to artificially shorten wait time statistics,Page 14
c227M02N14,Compliance monitoring officers,Knowledge Holder,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Compliance managers were to judge on a case-by-case basis... compliance officers struggled to assess whether 80% was a reasonable cutoff for intervention.,Regional officers overseeing wait time compliance,Page 12
c227M02N16,Care guarantee support unit staff,Knowledge Holder,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"The care guarantee unit, i.e., the unit responsible for informing and assisting patients in receiving care within the stipulated wait time guarantee.",Unit providing patient assistance with care guarantee,Page 12
c227M02N17,Local administrative workaround routines,Tacit Knowledge,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Rather than trying to explore and communicate this systemic problem further, the respondents would use a local, administrative shortcut.",Practical informal procedures to bypass system flaws,Page 13
c227M02N18,Clinic administrators needing Registry education,Knowledge Learner,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,A care manager referred to how clinic administrators needed to be educated to act in a meaningful manner.,Administrative staff requiring training on Registry use,Page 13
c227M02N20,Contract administrator compliance interventions,Traditional Human-central Practice,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Contract administrators employed at the Region were to notice divergences and enforce compliance among care-providing organizations.,Regional staff actions to enforce compliance,Page 5
c227M02N21,Local administrative shortcut practices,Traditional Human-central Practice,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Rather than trying to explore and communicate this systemic problem further, the respondents would use a local, administrative shortcut.",Manual workarounds developed to address Registry issues,Page 13
c227M02N22,Cross-provider referral meetings,Traditional Human-central Practice,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"I have contacted... [them] for referral meetings regarding hand surgery, at the hand surgery clinic.",Meetings between care providers to discuss referrals and wait times,Page 13
c227M02N24,Registry report generator usage,Technology-enable Practice,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,An example of the report generator interface as seen by personnel at the central contractor unit or care managers that specifically asked for access.,The practice of generating reports from the Registry,Page 6
c227M02N25,Electronic medical record data entry,Technology-enable Practice,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"The data in the Registry were, with few exceptions, updated daily and automatically extracted from the electronic medical records.",The practice of entering data into the EMR system,Page 5
c227M02N26,Local parallel digital tracking systems,Technology-enable Practice,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Some care units further developed parallel, local digital systems instead of voicing concerns about and suggesting ways of addressing flaws in the Registry.",Independent digital tools developed by care units,Page 13
c227M02N27,Registry software platform,Digital Technology,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,The case concerned the (non)use of the digital wait time registry (hereafter 'the Registry') implemented in the Stockholm Region.,The underlying software platform for the Registry,Page 5
c227M02N30,Management commitment to Registry use,Organizational Dependency,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Among the internal management, the view was that the old system had greater issues of quality, but the current system displayed the correct wait times and, hence, was successful.",Leadership support for Registry engagement,Page 5-6
c227M02N31,Staff training on Registry interpretation,Organizational Dependency,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,A care manager referred to how clinic administrators needed to be educated to act in a meaningful manner.,Formal training programs for Registry use,Page 13
c227M02N32,Time allocation for data analysis,Organizational Dependency,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Compliance officers claimed they lacked ability and time to judge acceptable levels of attainment for the wait time guarantee.,Dedicated work hours for data interpretation,Page 12
c227M02N33,Organizational culture of data engagement,Organizational Dependency,I,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,We in fact noted a patterned disinterest in it. The target users further provided a set of justifications for not using the DT or reacting to the information it provided.,Norms and values regarding data use,Page 2
