node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location,sub_category_id,sub_category
c206M02N09,Maintenance sector employees,Knowledge Holder,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Employees from the maintenance sectors participated in immersive interactions.,Not mentioned,p.6,KH01,Frontline & Operational Knowledge Holders
c206M02N10,Administrative sector employees,Knowledge Holder,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Some people in the administrative and management sector were also trained.,Not mentioned,p.8,KH01,Frontline & Operational Knowledge Holders
c207M01N06,Expert,Knowledge Holder,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"a follow-up session is held with at least one respondent from the company who has a lot of expertise in the previously chosen process, usually an experienced employee.",An experienced worker possessing deep tribal knowledge and process-specific execution skills.,"PAGE 3, Lines 138",KH02,Professional & Strategic Knowledge Holders
c207M02N07,Newer employees,Knowledge Holder,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,Less experienced workers who need to acquire knowledge.,Not mentioned,Page 1: 'new employees might struggle to fully acquire the necessary knowledge',KH03,"Academic, Learner, & Research Knowledge Holders"
c208M01N07,Humanoid robot Pepper,Knowledge Holder,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The platform used to test our work is the humanoid robot Pepper. It has 20 degrees of freedom. It is designed to be fully interactive,An interactive social humanoid robot acting as the mobile physical execution agent,"Page 19, Lines 648-650",KH01,Frontline & Operational Knowledge Holders
c208M01N08,Human user,Knowledge Holder,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Robots need to be autonomous enough to accomplish tasks cooperatively with human users, who may not have a-priori technical skills.",The non-expert interactive participant requesting target items and validating robot cognitive decisions,"Page 2, Line 43; Page 6, Line 147",KH01,Frontline & Operational Knowledge Holders
c209M01N08,Product Innovation Managers,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Data comprise 47 semi-structured interviews with innovation managers.,Specific managerial role responsible for innovation strategy and NPD workflows,"Page 1, Page 8",KH02,Professional & Strategic Knowledge Holders
c209M01N09,Product Research Specialists,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Specialists involved in early product research activities were interviewed.,Specific technical role focused on early-stage discovery and operational research,"Page 8, Page 9",KH02,Professional & Strategic Knowledge Holders
c209M01N10,Product Insights Developers,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Managers responsible for consumer and market insights participated in the study.,Specific analytical role dedicated to tracking market data and platform metrics,"Page 8, Page 9",KH02,Professional & Strategic Knowledge Holders
c209M01N11,R&D experts,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,External ideas submitted through platforms are evaluated by our R&D experts.,Internal engineering and technical specialists who screen concepts,Page 13,KH02,Professional & Strategic Knowledge Holders
c209M01N16,Industry analysts,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Analysts review ideas from different angles.,External experts tracking macroeconomic and industry trends,Page 14,KH02,Professional & Strategic Knowledge Holders
c209M02N11,R&D managers,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,senior R&D managers with approximately 20 years of experience,Senior managers responsible for R&D and innovation,"Page 8, Section 3.3",KH02,Professional & Strategic Knowledge Holders
c209M02N15,Innovation Managers,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,After our experts have reviewed... all subsequent interactions... handled internally,Managers overseeing governance and evaluation,"Page 13, Section 4.4.1",KH02,Professional & Strategic Knowledge Holders
c209M02N17,External innovators,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,We engage with innovators... through our internal social media platforms,Vetted external contributors,"Page 14, Section 4.4.3",KH02,Professional & Strategic Knowledge Holders
c209M02N18,Tech suppliers,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,We engage with... tech suppliers,Technology partners,"Page 14, Section 4.4.3",KH02,Professional & Strategic Knowledge Holders
c209M02N19,Product designers,Knowledge Holder,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,We engage with... product designers,Design experts,"Page 14, Section 4.4.3",KH02,Professional & Strategic Knowledge Holders
c210M01N06,Frontline designers,Knowledge Holder,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,resulting in difficulties in timely feedback of knowledge to the development end and inability for frontline designers to obtain it in a timely manner.,Not mentioned,"Page 1, Source 38",KH01,Frontline & Operational Knowledge Holders
c210M02N04,Military and industrial departments,Knowledge Holder,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.,Organizations that originally compiled and hold the quality problem case sets.,Page 1,KH02,Professional & Strategic Knowledge Holders
c210M02N05,Aviation equipment designers,Knowledge Holder,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,frontline designers cannot obtain it in a timely manner.,"Intended end‑users of the expert knowledge system, who need timely access to quality problem knowledge.","Page 1, Page 5",KH02,Professional & Strategic Knowledge Holders
c211M01N01,Supply chain professionals,Knowledge Holder,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,The research conducted in-depth interviews of 40 respondents. All the experts had relevant qualifications and vast experience in supply chain domain.,"Industry experts, managers, suppliers, or manufacturers operating in the lifecycle chain",PAGE 7,KH02,Professional & Strategic Knowledge Holders
c211M01N17,Students,Knowledge Holder,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,The study also provides implications for academicians which will help them in preparing the students for upcoming technological trends,Academic learners preparing for corporate ready strategic positions,PAGE 16,KH03,"Academic, Learner, & Research Knowledge Holders"
c211M02N07,expert,Knowledge Holder,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,All the experts had relevant qualifications and vast experience in supply chain domain,Subject matter specialists with deep domain knowledge.,"Page 7, lines 16-17",KH02,Professional & Strategic Knowledge Holders
c211M02N08,employee,Knowledge Holder,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Using immersive virtual environment, metaverse helps to ignite sparks among employees to upgrade their knowledge",General workforce participants in knowledge processes.,"Page 12, lines 4-5",KH01,Frontline & Operational Knowledge Holders
